SMILES	STRID
COC(CN)C1CCCO1	EN300-1294211
C[S](=O)(=O)CC[N]1C=C(C#N)C(=N1)N	EN300-5444435
CN[S](=O)(=O)C1=CC(=C(C=C1)N)OCC2=CC=CC=C2	EN300-1295239
CC1=C(C=NC(=C1)OC(C)(C)C)N	EN300-1296119
CC(C)OC1=NC=C(C=N1)N	EN300-1295054
NC2=CC1=NN=N[N]1C=C2	EN300-5233734
CCOC1=NC=C(C=N1)N	EN300-1225372
CC(C)C1=NC(=NC=C1)N	EN300-1256018
NC1=CN=C(N=C1)OC2CCCC2	EN300-1295618
NC1=CN=C(N=C1)OCC2=CC=CC=C2	EN300-1294894
CC1=C(N=CC(=C1)C(F)(F)F)N	EN300-311572
CC[S](=O)(=O)C1=CC(=C(C=C1)OC)N	EN300-317132
C[N]1C=C(CN)C(=N1)C(F)F	EN300-1301125
CCOC1=C(C=C(C=C1)C)N	EN300-1232870
NC1=CN=C(C=C1)OC2CCC2	EN300-1234619
CC(C)(C)OC1=NC=C(C=N1)N	EN300-1294691
NCCC1=C[NH]C2=C1C(=CC=C2)OCC3=CC=CC=C3	EN300-1275684
CCCOC1=C(C=C(C=C1)F)N	EN300-1263392
CC(C)(C)C1=C(SN=N1)N	EN300-1276294
CC(C)C(C)OC1=N[N](C)C=C1N	EN300-1294971
NC1CCSC1=O	EN300-17366
CC(C)(CN)OCC(F)(F)F	EN300-1223338
NCCN[S](=O)(=O)C1=C(SC(=C1)Br)Br	EN300-10038374
NCC(=O)NCC1=CC=NC=C1	EN300-9076819
NC1=C(C=C(C=C1F)C(F)(C(F)(F)F)C(F)(F)F)F	EN300-1457935
NC1=CC=C(C=C1)SC2=NC=CN=C2	EN300-8531840
CC2(C)CC1=C(N=C(S1)N)C3=C2C=CC=C3	EN300-10152900
C[C@H](N)C1=CC=C(O1)C2=CC=C(C=C2)Cl	EN300-9446575
NC1=C(C=C(S1)CC2=NC=CC=C2)C#N	EN300-9502674
CC1=C(C=CC=C1)C2=CC(=CC=C2)CN	EN300-1585907
C[N]1N=C(N)N=C1Cl	EN300-1600691
C[N]1C=C(N=N1)C2=CC=C(C=C2)N	EN300-1714212
NCC1=C(C=NC=C1Cl)Cl	EN300-1659550
NC1=C(C=CC=C1)C2=CC3=C(C=C2)C=CC=C3	EN300-1698584
CC1=NC(=NC(=C1)N)N2CCCC2	EN300-1265737
NC1=NC=NC(=C1)N2CCCC2	EN300-1265836
NC1C[C@@H]2OCCC[C@H]12	EN300-1695888
NCC2=C[N]1C=C(Cl)C=C(Cl)C1=N2	EN300-1442079
CC1CCCCN1[S](=O)(=O)C2=CC=C(C=C2)CCCN	EN300-1706818
CC1(C)CCOC1CN	EN300-1479051
CN1CCN(CC1)[S](=O)(=O)C2=C(C=CC=C2)N	EN300-1663739
NCCCSC#N	EN300-201896
C[N]1C=CN=C1C(N)C(F)(F)F	EN300-1264663
CCOC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)N	EN300-02325
CCCN(CCC)CCN	EN300-863872
COC(OC)C1=CC(=C(C=C1)F)CN	EN300-1706540
CC(C)[N]1N=NC2=C1N=CN=C2N	EN300-1582316
CCC1(C)COCCC1N	EN300-1726435
C[C@@H](N)C1=CC=CS1	EN300-18781122
COC1=CC=C(C=C1)CCCN	EN300-316390
CC(C)C(CN)C(C)C	EN300-398571
NCC1=CC(=N[NH]1)C2=CC=CO2	EN300-1257610
CC1=C(C=CC=C1)[N]2N=CC(=C2N)C#N	EN300-297083
CC1CCCCN1[S](=O)(=O)C2=CC=C(C=C2)CCN	EN300-1707868
COCC1=NC(=CS1)CCN	EN300-1846723
NC1=CC=C(C=C1)[N]2C=NN=C2	EN300-37014
COC(C)(C)CN1CCC(C)(N)CC1	EN300-1664151
CCC1=C(C2=C(C=C1)N=CC=C2)N	EN300-1616763
CC(NC(=O)CC1=CC(=CC=C1)N)C(=O)N	EN300-1011232
CC1=CC=C(C=C1)C2=CN=C(N)S2	EN300-1719972
CNC(=O)C1=NN=C(N)S1	EN300-695832
COC(CN)C1CCCOC1	EN300-1293747
CSC1=NC(=C(C#N)S1)N	EN300-201438
C[N]1N=NC(=C1C(F)F)CN	EN300-1440233
NCCC1=C(C=NC=C1)F	EN300-1868909
CCCOC2=C1N=C(SC1=CC=C2)N	EN300-1709723
CCC[C@@H]1C[C@H]1CN	EN300-1721822
CC(C)(N)C1(CC1)C2=CC=CC=C2	EN300-1868846
NC2=NC1=C(C(=CC(=C1)Cl)Cl)S2	EN300-196776
CC1=CC2=C(N=C1)SC(=N2)N	EN300-1720499
CN1CCCC[C@@H]1CN	EN300-1645700
COC(OC)C1=CC(=CC=C1)CN	EN300-1705800
NC1(CCCC1)C2=CN=CC=C2	EN300-1261173
NC1=C(C(=CC=C1)[S](=O)(=O)N)Cl	EN300-278258
CCC1=CC=C(C=C1)C[N]2N=CC=C2N	EN300-1229038
CC(CN)C1=C[N](N=C1)C	EN300-1231734
CC1=N[NH]C2=C1N=CN=C2N	EN300-118900
NC2=C1C=CC=CC1=C(C=C2)Cl	EN300-123775
NC1=CC(=CC=C1)C3=C2[NH]C=CC2=CC=C3	EN300-1585831
CC1=C(N=C(C(=N1)N)Br)Br	EN300-107222
NC[C]2(C[C]1(C[CH2]C1)C2)C3=CC=CC=C3	EN300-1223281
CC(C)(C)C1(CN)OCCO1	EN300-1243429
CC(N)C1=CC=C(C=C1)[N](=O)=O	EN300-719172
NC1(CC1)C2=NC=C[NH]2	EN300-1699841
CC1=CC(=NO1)C(N)C(F)(F)F	EN300-2008006
NCCOC1CC[S](=O)(=O)C1	EN300-1987384
NC1=CC(=CC=C1)OCC2CC2	EN300-269304
CC1=NC2=C(C(=N1)N)C=CC=C2Cl	EN300-388282
NC2=C(C=C1CCC(NC1=C2)=O)[N+](=O)[O-]	EN300-717473
COC2CCC1=C(C=C(C=C1)OC)C2N	EN300-1425606
NC1=NC(=CC=C1)C2=NN=C3C=CC=C[N]23	EN300-1268500
CCC(N)C1=CC(=CC(=C1)C)C	EN300-1272898
CC1=CC=C(C=C1)[N]2N=C(N)C3=C2CCC3	EN300-11374232
CC(N)C1=CC(=CC=C1)N2CCNC2=O	EN300-1268021
NC12CC3CC(F)(C1)CC(C2)(F)C3	EN300-1387018
NCC1=C[NH]C2=C1C=C(C=C2)F	EN300-1072587
NC1COC2=C1C=CC(=C2)F	EN300-1268094
NCC1(F)CCOC1	EN300-781123
CC(C)CCO[C@@H]1CCCC[C@H]1N	EN300-1273302
NC1(CCCCCCC1)C#N	EN300-298354
CO[C@@H]1COC[C@H]1[N]2C=C(CN)N=N2	EN300-1273251
CC1(CC1)C(N)C2=CC(=CN=C2)F	EN300-6282886
CN1[C@@H]([C@@H](N)CC1=O)C2=CC(=C(C=C2)Cl)F	EN300-1387282
NCC1=C(C=CS1)Cl	EN300-862158
CCC1=C(C=CC(=N1)C)N	EN300-1622328
CCC(CN)CC(=O)NC1=NC(=C(C)S1)CC	EN300-1273372
CC1(CC1(F)F)C2=CC=C(C=C2)N	EN300-1270520
CC1(C)CC1C(N)C(F)(F)F	EN300-1272427
COC1(CC(CN)C1)OC	EN300-1307871
NC2=NC=C(CC1CCCO1)S2	EN300-1273349
CC1CCC(N)CC2=C1C=CC=C2	EN300-703112
CC1=N[N](C(=C1)COCCN)C	EN300-1387041
CN1[C@@H]([C@@H](N)CC1=O)C2=CC=C(C=C2)F	EN300-1387286
CCN(CC)CCNC(=O)C1=CC(=C(C=C1)N)Cl	EN300-1425545
COC1=CC=C(C=C1)[C@H](C)N	EN300-112624
CC(C)C1=CC(=C(C=C1)C(C)C)N	EN300-116060
COC1=CC(=C(C(=C1)Br)N)Br	EN300-116298
CC(C)[N]1N=CC(=C1N)C#N	EN300-1260353
NC2=C1C=CC=CC1=C(C=C2)F	EN300-77057
NC2=NC1=NC=N[N]1C=C2C#N	EN300-748872
C[C@@H](N)C1=C(C=C(C=C1F)F)F	EN300-1425919
CC(N)C2=C1N=CC=CC1=CC=C2	EN300-1272606
NC1=CC(=NC=C1)C(F)(F)F	EN300-135606
C[S](=O)(=O)C1=CC(=CC(=C1)N)C(F)(F)F	EN300-142400
NC1=C(C(=CC=C1)F)C(F)(F)F	EN300-155820
CC1=C(C=C(C=N1)Cl)N	EN300-171254
NC1=CC(=CC=C1)C(F)(F)CC(F)(F)F	EN300-1267063
CC[N]1C=C(CCN)N=N1	EN300-1272895
COC1=CC2=C(C=C1)[NH]C3=C2CC(C3)N	EN300-748973
CC1=C(C(=NO1)C2=CC=CC=C2)N	EN300-1270254
CC1=C(C=CC(=C1)[S](=O)(=O)N)N	EN300-45420
NC1=CC(=C(C=C1)C(F)(F)F)Cl	EN300-53355
NC[C@@H]1CCO[C@@H]1C2=NC=N[NH]2	EN300-1272707
NCC1=CC=C(C=C1)C2=CC=N[NH]2	EN300-1272738
NC1CC(F)C1	EN300-1301392
NC1=CC(=CN=C1)C(F)(F)F	EN300-78448
NC1=NC=C(C=N1)OC2=CC=CC=C2	EN300-83070
CC1=C(N=C[NH]1)CCN	EN300-85424
NC2=NC=C1C=CC=CC1=C2	EN300-88334
CCN1OCC(N)C1=O	EN300-1387313
COC1=C(C=C(C(=C1)F)C)N	EN300-200488
NC2=C1N=CC=CC1=NC=N2	EN300-1273309
CCOC1CC(CN)C1	EN300-1194532
CCCCCCCCCCCCCCCCCC(=O)N[S](=O)(=O)C1=CC=C(C=C1)N	EN300-1179787
NC1CCC(C1)OC2=CC=NC=C2	EN300-1428886
CC(C)(C)C1=CC=C(C=C1)C2(CN)CC2	EN300-1428888
CC1=C(C=C(C(=C1)C)CCN)C	EN300-1428890
NC(=O)C1=C(SC(=C1)CC(F)(F)F)N	EN300-1440094
NCCC1=C(C=C(C=N1)F)F	EN300-1440112
CC(C)NC(=O)NCCN	EN300-1440276
COC1=C(C=C(C=C1)[S](=O)(=O)C)N	EN300-197444
NCC2CCCC1(CC1)C2	EN300-1425548
NC1=CC(=CC(=C1)Cl)C2=NC=CC=N2	EN300-7471582
CC1=C(C=C(C(=C1)N)F)C	EN300-1295838
CC(C)OC1=C(C=CC(=C1)C#N)N	EN300-1296103
CC1=C(C=C(C=N1)N)Cl	EN300-222444
NC2=NC=C(CC1CCCOC1)S2	EN300-1442297
CC1=NC2=C(C(=N1)N)C=N[N]2C3=CC=C(C=C3)F	EN300-1448658
C[N]1C=CN=C1C(N)CC2=CC=CC=C2	EN300-265896
NC1=CC(=C(C(=C1)Cl)Cl)Cl	EN300-84163
C[N]1C=NC(=C1[S](=O)(=O)N)N	EN300-275759
CC1=NC(=NC(=N1)C)N	EN300-1482565
CC1=NC(=CC(=C1)N)C#N	EN300-1268387
NCCC1=NC=CC=N1	EN300-1600324
NCC1CC1C2CCCC2	EN300-1600374
NC1CCCSCC1	EN300-295423
CCCC(=O)N1CCC(N)C2=C1C=CC=C2	EN300-1268585
N[C@H](CC1=C(C=C(C(=C1)F)F)F)CC(F)(F)F	EN300-1387020
NC1=NC=NC=N1	EN300-342082
CCC(C)N1CCC(CN)CC1	EN300-1608183
C[N]1C=C(CN)C(=N1)C2=CC(=CC=C2)F	EN300-1608203
NC1=CC(=C(C=C1)O)O	EN300-1699476
NCC1=CC2=C(C=C1)CCOC2	EN300-1703578
N[C@H]1CCOC2=C1C=C(C=C2)C#N	EN300-1699471
CC1=C(C=C(C=C1)C(F)CN)C	EN300-1857049
CNC(=O)C1(N)CC1	EN300-1722475
CC1=C(C=CC=C1N)N2CCCCC2	EN300-1696939
NCC[N]1C=C(C=N1)C2CCOC2	EN300-1709768
NC1=CC=C(C=C1)SCC(F)(F)F	EN300-5028589
CCOC1=CC(=C(C=C1)N)OCC	EN300-1704845
NC1=NC(=CS1)C2=NC=CC=C2	EN300-02253
NCC1=NN=C(S1)C2=CC=C(C=C2)Cl	EN300-18761407
NC(C1=C(C=CC=C1)Cl)C(F)(F)F	EN300-1264529
NC(=O)C1=C[NH]C2=C1C=CC(=C2)N	EN300-117089
CC1=CC=C(C=C1)C2=NOC(=C2)N	EN300-12121
NC(C1=C(C=CC=C1)F)C(F)(F)F	EN300-1264753
NC1=NC=C(SC#N)S1	EN300-211776
CN1CC(C)(CN)C1=O	EN300-1273366
NC2=C1C=CSC1=NC(=N2)C3=CC=CC=C3	EN300-1704653
CC1=CC(=C(C=C1)C(N)C2=CC=CC=C2)C	EN300-1721701
NCC1=N[NH]C2=C1COCC2	EN300-1718165
CCC1=C(N)C=N[N]1C	EN300-1705719
CC1=N[N](C(=C1)N[S](=O)(=O)C2=CC=C(C=C2)N)C3=CC=CC=C3	EN300-18563421
NC1=CC(=NO1)C2=CC=C(C=C2)Cl	EN300-09527
NC1=CC(=N[N]1C2=C(C=C(C=C2Cl)Cl)Cl)C3CC3	EN300-18536316
NC1=NN=C(S1)C2=C(C=CC=C2F)F	EN300-107463
NC1=NC(=NS1)C2=CC(=CC=C2)C(F)(F)F	EN300-1707751
CC1=C(OC(=N1)N)C2=CC=CC=C2	EN300-1265792
CC(CN)N1CCSCC1	EN300-1262961
CCC(N)C1=N[N](C=C1)C	EN300-1707936
NC(C1CCC1)C2=CC=C(C=C2)F	EN300-1222693
NC2CCN(CC1=CSC=C1)CC2	EN300-1222965
NCC1=C(C=CC=C1)C#N	EN300-1605244
NCCCC1CC2CCC1C2	EN300-1870576
CN(C)C1=NC=C(C=C1)C(C)(C)CN	EN300-1870418
NC1=CC=C(C=C1)[S](=O)(=O)NC2CCCCC2	EN300-108717
CC1=C(C=CC(=C1)OC2=NC=CC=C2)N	EN300-1716694
CC1(C)OCC2=C1N=C(N=C2)N	EN300-1721491
CN(C)C(=O)N1CC[C@H](N)C1	EN300-37083583
COC1=CC(=CC(=C1)CCN)OC	EN300-62345
N[C@@H]1CCO[C@@H]1C2=NC=N[NH]2	EN300-1272704
CC2=NN=C(C[C@@H]1CC[C@H](N)C1)O2	EN300-1272730
CN2CC[N]1N=CC(=C1C2)CN	EN300-371217
N[C@@H]1CCN(CC(F)F)C1	EN300-37085052
CC(C)(N)C1=CC(=NO1)Cl	EN300-36600521
N[C@H]1CCN(CC(F)F)C1	EN300-37084988
NCC1=CC=C(C=C1)OC2=CC3=C(C=C2)CCCC3	EN300-16293046
NC2=C1C=CC=NC1=CC=N2	EN300-207089
NC1=CC=C(C=C1)[N]2N=C(C=C2C3=CC=CO3)C(=O)NC4=CC=C(C=C4)[S](=O)(=O)N	EN300-36978470
CC1(C)C[C@H](N)C2=C1C=CC=C2	EN300-37026200
CC2=C([N]1CCCCC1=N2)CN	EN300-1440008
C[C@H](CN)[S](=O)(=O)N	EN300-37006653
CC[C@@H](N)C(=O)NC	EN300-25683219
NC1CC2(C1)CNC(=O)C2	EN300-1440100
CO[C@@H]2CCC1=C(C=C(C=C1)OC)[C@@H]2N	EN300-1440173
NC[C@@H]1CCCN1C2=CC=CC=C2	EN300-1440190
CC(CN)C1=C(C=CC=N1)F	EN300-1617619
CC(CN)C1=NC=C(C=C1)F	EN300-1617622
NCC1=CN=CS1	EN300-313579
NCC1=C(C=NC=C1)Cl	EN300-315954
COCC1(N)CC(C[Si](C)(C)C)C1	EN300-37079827
C[S](=O)(=O)CC(N)C[S](=O)(=O)C	EN300-37083899
CC1(C)CCC(CCN)CC1	EN300-37083903
COC(C)(C)C1(N)CC1	EN300-28338288
NC(C2=NC1=C(C=CC=C1)O2)C3=CC=CC=C3	EN300-1440306
COC1=CC(=CC=C1)[N]2C(=NC3=C2C=CC=C3)CCN	EN300-33365659
CC1C(=O)NC2=C1C=C(C=C2)C3=CSC(=N3)N	EN300-1600329
CNC(=O)CC1=CSC(=N1)CCN	EN300-36602222
CCCC[N]1C(=NC2=C1C=CC(=C2)C3=CC=CC=C3)CCN	EN300-36602261
C[C@@H](N)C1CCCC(C)C1	EN300-37083916
COC1=C(C=C(C=C1)C(=O)NCCN)N2CCC(=O)NC2=O	EN300-28328647
C[C@@H]1C[C@H](N)CCO1	EN300-21680782
NCC[C@@H]1CC[C@H]1C(F)(F)F	EN300-36599768
NC1CC2(C1)CCCO2	EN300-37081284
NCC1=CC=C(C=C1)C2=CC=CS2	EN300-299348
NC1=NC(=CS1)CC2CCCO2	EN300-1270387
NC1=C(C=CC(=C1)C#N)[S](=O)(=O)N	EN300-277194
CC1=C(C=C(C(=C1)C)CN2CC[C@H](N)C2)C	EN300-37007592
CNC(=O)C1(CN)CC1	EN300-37080395
CNC(=O)[C@H](N)C(C)(C)C	EN300-37082263
NC2=N[N]1CCCCOC1=C2	EN300-27692330
NC1=NC=C(C=C1)C2=N[NH]N=N2	EN300-125377
NC1CCCC1C2=C(C=CC=C2)Cl	EN300-127913
CC(N)C1=CN=C(S1)C(F)(F)F	EN300-298392
NC1=NC(=CC=N1)F	EN300-102881
CC1=C(C2=C(C=C1)N=CC=C2)N	EN300-103236
C[C@@H](CN)[S](=O)(=O)N	EN300-33051738
NC1=CC=N[N]1CCCN2CCCC2	EN300-33051805
COC1CC(CN)C12CCC2	EN300-37083923
NCCC1=C(C=CC(=C1)F)C(F)(F)F	EN300-37083934
COCC[S](=O)(=O)C1=CC=C(C=C1)N	EN300-76501
NC1=C(C=CC=N1)C(F)(F)F	EN300-117174
CC2=C1C=CC=CC1=NC=C2N	EN300-118412
NC1=NN=C(C=N1)C2=CC=CC=C2	EN300-1387131
NC1=C(C=CC=C1)C2CCC2	EN300-1478787
CCC1=C(C(=CC(=C1)F)N)C	EN300-35887733
CC1=NOC(=C1CC[N]2C(=NC3=C2C=CC=C3)CCN)C	EN300-36599923
NCCC2=NC1=C(C=CC=C1)[N]2CC(=O)N	EN300-36599924
NC1=NC=C(S1)C2=CC=NC=C2	EN300-36599937
CCC(N)C1=NC=C(Cl)S1	EN300-36600412
COC1(CN)C3CC2CC1CC(C2)C3	EN300-37083938
COC1(CN)CC(C)(C)CC(C)(C)C1	EN300-37083940
NCC1(CC1)C2=C(C=CC=C2Cl)Cl	EN300-37084796
C[C@H]1CC(N)C[C@@H](C)[S]1(=O)=O	EN300-37084927
CC12CCN(CC1)CC2N	EN300-37084942
COC1=C(C(=C(C=C1)CN)F)OC	EN300-37084944
COC(C)(CN)C1CCOCC1	EN300-37084947
COC1=C(C=C(C=C1)C(=O)NCCCN)N2CCC(=O)NC2=O	EN300-28329414
COC1=C(C=C(C=C1)C(=O)NCCCCCCN)N2CCC(=O)NC2=O	EN300-28329415
COC1=C(C=CC(=C1)C(=O)NCCCN)N2CCC(=O)NC2=O	EN300-28330359
COC1=C(C=CC(=C1)C(=O)NCCCCN)N2CCC(=O)NC2=O	EN300-28331842
NC1CON(CC(F)(F)F)C1=O	EN300-1428772
CC(C)(C)C1=CC=C(C=C1)C2(N)CC2	EN300-1428800
CC(C)(C)C1=C(C=CC=C1)OC2=C(C=CC=N2)N	EN300-1428827
CC(C)C1=CC(=CC(=C1)N)C(F)(F)F	EN300-37020141
NCC1=N[N](C=C1)C2=C(C=CC=C2F)F	EN300-1264861
NCCC(C1CC1)C2CC2	EN300-261939
CN(C)C(=O)[C@@H]1CCC[C@@H]1N	EN300-37026292
CNC(=O)[C@@H]1CCCC[C@@H]1N	EN300-37026378
NC1=NC(=C(CC(F)(F)F)S1)C2=CC=CC=C2	EN300-1642014
NC1=CC(=NO1)C2CC2	EN300-26941
NC1=C(C=CC=C1)[S](=O)(=O)NC3=C2[NH]C=C(C2=CC=C3)Cl	EN300-33275234
CC1=C(C=C(C(=C1)N)[S](=O)(=O)N)C	EN300-271538
NC1=CC(=C(C=C1)[S](=O)(=O)N)Cl	EN300-271541
NCC1=CC(=C2COCC[N]12)C(=O)N	EN300-1448555
CC(C)(C)[C@H]1C[C@@H](N)C1	EN300-37084970
N[C@H]2C[C@H](CC1=CC=CC=C1)C2	EN300-37084971
C[S](=O)(=O)C1(CN)CCOCC1	EN300-37084976
CCC2=C1N=CC=CC1=C(C=C2)N	EN300-1616759
CC(C)C1=CC(=CC=C1)C(C)N	EN300-1448655
CC1=C(C=CC(=C1F)F)CN	EN300-36238998
NCCC4=NC1=C(C=CC(=C1)C2=CC(=CC=C2)C3=NC(=CO3)C(=O)N)[NH]4	EN300-36970538
NCC1=CC=C(C=C1)OC2CC2	EN300-37080541
NCC1CC12CCC2	EN300-1242106
CN(C)C[C@H]1C[C@H](CN)C1	EN300-28243694
CC(N)CC1CCCCN1C	EN300-369198
CCC1(CN)CCCC(=O)N1	EN300-36971555
NCCC2=NC1=C(C=CC=C1)[N]2CCC3=NC=CO3	EN300-36971635
COC1=C(C=CC(=C1)N)NC(=O)N	EN300-108581
COCCN(C)C1=CN=C(C=C1)N	EN300-109302
CCN(CC)C(=O)NC1=CC=C(C=C1)C(C)N	EN300-108651
NC1CCCCC1N2CCOCC2	EN300-108654
CC(C)C1CCC(N)CC1	EN300-109300
NC1COC2=C(C=CC=C12)Cl	EN300-106085
CSCCC(N)C2=NC1=C(C=CC=C1)[N]2CC3=CC=CC=C3	EN300-106317
NC(=O)C1(N)CC1	EN300-106988
CCC1CCCC1N	EN300-106000
CCC(N)(CC)C1=CC(=C(C=C1)Cl)Cl	EN300-69450
COC1=CC=C(C=C1)C(N)C2=C(C=CC=C2)OC	EN300-116221
CC(C)(C)C1=CN=C(N)S1	EN300-66760
CC1=CC=C(C=C1)C(=O)NCCN	EN300-73301
CC1(N)CCOCC1	EN300-116288
CC2=NC1=C(C=N[N]1C(=C2)C)N	EN300-37102487
CNC(=O)C1=C(C=CC=C1)C2=CC(=CC=C2)CN	EN300-37102523
CC1=CSC(=N1)CC2(N)CCC2	EN300-37102525
NC(=O)CCNC(=O)C1=CC(=C(C=C1)F)N	EN300-68759
NCC1=NC(=C[NH]1)C2=CC=CC=C2	EN300-41862
CC2=NN=C(COC1=CC=C(C=C1)N)O2	EN300-72604
NCC2=CC1=C(C=CC=C1)NC2=O	EN300-73414
NCCSCC1CC1	EN300-109763
NC1=C(N=C2C=CC=C[N]12)C3=NC=CC=C3	EN300-102350
CN1C(=C(N=O)C(=O)N(C)C1=O)N	EN300-02787
CC(N)C1=CC=C(C=C1)[S](=O)(=O)C	EN300-15205
NC1=CC=N[N]1CC2=C(C=C(C=C2)Cl)Cl	EN300-15151
COC1=C(C=C(C=C1)N)F	EN300-41272
CC(C)C1=CC=C(C=C1)C2=CSC(=N2)N	EN300-02234
NC1=C(C=CC=C1)[N]2C=CN=C2	EN300-31568
NC2=C(C=C1OCCOC1=C2)[N+](=O)[O-]	EN300-05866
CC1=NC=CC(=C1)N	EN300-17881
COC1=C(C(=CC=C1)C[N]2N=CC=C2N)OC	EN300-15272
COC1=CC(=C(C=C1)N)C	EN300-65896
C[N]1C=C(C(=N1)N)[S](=O)(=O)N	EN300-45126
NC1=CC2=C(C=C1)[NH]C(=N2)C3CCCO3	EN300-50630
CC(C)(C)C(=O)NCCN	EN300-93390
NC1=CC=C(C=C1)CN2CCSCC2	EN300-66157
CC(C)C1=CC=C(C=C1)SC2=CC=C(C=C2)N	EN300-61972
CC1=N[N](C=C1)C2=CC(=CC=C2)N	EN300-63915
CCN(C)C1=CC(=CC=C1)N	EN300-61147
CC1=NC(=NC=C1)C2=CC=C(C=C2)N	EN300-78192
NC1CCCN(C1=O)C2=CC(=CC=C2)F	EN300-79068
NC(C1=CC(=CC=C1)F)C2=CC(=CC=C2)Cl	EN300-106355
NCCCNC(=O)N	EN300-106276
COC1=CC=C(C=C1)C(N)C2=CC3=C(C=C2)OCC3	EN300-127755
NC1=C(C=CC(=C1)Cl)C#N	EN300-20714
C[S](=O)CC1=C(C=CC=C1)N	EN300-136073
CN2CCN(CC1(N)CC1)CC2	EN300-3010529
NC1CCC2=C1C3=C(C=C2)OCC3	EN300-37113855
NC2=NN=C(CCOC1=CC=CC=C1)O2	EN300-72603
NC1=CC(=NO1)C2CCCC2	EN300-54229
NC1=NC2=C(C=C1)C(=O)NC(=O)N2	EN300-114173
COC1=C(C=CC=C1)C2(CN)CCCC2	EN300-53274
NC1=CC2=C(C=C1)SC=C2	EN300-02739
NCCC1=NC=C([NH]1)C2=CC=CC=C2	EN300-59880
CCC(C)CC(C)N	EN300-92116
NCCNC(=O)C1CCCC1	EN300-61794
NC1=CC(=C(C(=C1)Cl)NC(=O)C2=CSC=C2)Cl	EN300-79879
NC1=CC(=CC=C1)OCCF	EN300-107499
CC(C)(C)OC1=NC(=CC=C1)CCN	EN300-106181
NC1=C(C(=NC(=C1Cl)F)F)Cl	EN300-37174
CCC(N)CC#N	EN300-64682
CC(C)(C)N[S](=O)(=O)C1=CN=C(C=C1)N	EN300-130932
NC1=C(C=C(C(=C1)C(F)(F)F)[S](=O)(=O)N)[S](=O)(=O)N	EN300-20646
NC1(CCOCC1)C2=NOC=N2	EN300-132652
NCCC[N]1C=CC2=C1C=CC=C2	EN300-11067
NC1=C(C=CC(=C1)C(F)(F)F)[N]2C=CC=C2	EN300-64521
NC1=C(C=CC=C1)SC(F)F	EN300-11001
CC1=CC=C(C=C1)OCC2=CSC(=N2)N	EN300-02607
NC(=O)C1=C(C=CC(=C1)N)Cl	EN300-30799
CC1=C(SC(=N1)N)CC2=C(C=CC=C2)C	EN300-45302
C[S](=O)C1=CC(=CC=C1)N	EN300-51158
NC1=CC(=C(C=C1)NC(=O)C2=CC=CO2)Cl	EN300-52042
NC1=C[N](N=C1)CC2=CC=NC=C2	EN300-61816
CC(C)CNC(=O)C1=CC(=C(C=C1)N)C	EN300-60479
NCC1=CC=C(C=C1)NC(=O)C2=CC=NC=C2	EN300-61722
NC1=C(C=CC=C1)OCC2=CSC=N2	EN300-61922
CC1=C(OC=C1)C(=O)N2CCC(N)CC2	EN300-60791
CC(N)C1=C(C=CC=C1)OC2=CC=CC=C2	EN300-64253
CC1=CC=C(S1)C2=NC(=NN=C2)N	EN300-64052
NC1=CC(=NO1)C2=CC(=CC=C2)F	EN300-61167
COC1=C(C=CC=C1)OC(C)CN	EN300-93210
CSC1(CN)CCOCC1	EN300-90177
CC(N)C1=CC=C(C=C1)[N]2N=C(C)C=C2C	EN300-91340
NC1=CC3=C(C=C1)OC2=C(C=CC=C2)C3=O	EN300-87452
C[C@@H](N)C1=CC=CS1	EN300-89279
CC(N)C1=NN=C(C)O1	EN300-106798
NC2=C1C=CC=CC1=NC=C2C#N	EN300-105423
CC1=COC(=N1)C2=CC(=CC=C2)N	EN300-106507
NC2=C1CCCC1=NC=N2	EN300-111125
CC1=C(C=NC=C1)CCN	EN300-110263
NC1=NC=C(S1)[N+](=O)[O-]	EN300-16819
COC1(CN)CCC(C)C1	EN300-37102611
NCC2=C1CCCC1=C(C=C2)F	EN300-37113864
COC1=CC=C(C=C1)OCCN	EN300-39061
COC1=CC(=CC=C1)[N]2C(=NC3=C2C=CC=C3)N	EN300-90628
NC1(CC1)C2=CC=C(C=C2)Cl	EN300-255510
NCCC1=CC=C(C=C1)[S](=O)(=O)N	EN300-16692
CC(C)[N]1N=CC2=C1C(CCC2)N	EN300-137532
NC1=C(C=NC=C1)N2CCOCC2	EN300-134596
NC1CCC(CC1)C2=CC=C(C=C2)F	EN300-130665
CCCSC1=CC(=C(C=C1)[N+](=O)[O-])N	EN300-18724
NC1=CC2=C(C=C1)N=CC=C2	EN300-41836
NCCSCC1=C(C=CC=C1)F	EN300-13079
NC1=C(C#N)C=N[N]1C2=CC(=CC=C2)Cl	EN300-11483
C[N]1C=CC=C1C(=O)NCCN	EN300-29948
CCN(CCN)C1=C(C=CC=C1)C	EN300-41141
NC1=CC(=CC=C1)COCC2=CC=CC=C2	EN300-42783
CC1=C(C=CC=C1N)C2=NN=C3CCCCC[N]23	EN300-30669
NCCC1=CSC=C1	EN300-33653
CNC(=O)COC1=CC(=CC=C1)N	EN300-36906
NCC1=CC=C(C=C1)N2CCOCC2	EN300-53744
